EWGS: iShares MSCI Germany Small-Cap ETF
Inception Date: 2012-01-25
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	37725
Shares Outstanding: 500000
Expense Ratio: 0.59%
Tracks This Index: MSCI Germany Small Cap Index
ETFdb.com Category: Europe Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWGS


Holding,Symbol,Weighting
Evotec SE,EVT,3.18%
TAG Immobilien AG,TEG,3.09%
Rheinmetall AG,RHM,3.08%
thyssenkrupp AG,TKA,2.68%
CTS Eventim AG & Co. KGaA,EVD,2.56%
MorphoSys AG,MOR,2.52%
Dialog Semiconductor plc,DLG,2.38%
ProSiebenSat.1 Media SE,PSM,2.35%
Gerresheimer AG,GXI,2.25%
Siltronic AG,WAF,2.19%
ADLER Group SA,ADJ,1.95%
alstria office REIT-AG,AOX,1.93%
Grand City Properties SA,GYC,1.87%
Stroeer SE & Co. KGaA,SAX,1.87%
freenet AG,FNTN,1.8%
Aurubis AG,NDA,1.75%
Varta AG,VAR1,1.75%
OSRAM Licht AG,OSR,1.64%
Encavis AG,ECV,1.57%
CompuGroup Medical SE & Co. KGaA,COP,1.55%
Hypoport SE,HYQ,1.5%
Wacker Chemie AG,WCH,1.49%
Fraport AG,FRA,1.49%
Befesa SA,BFSA,1.44%
Jungheinrich AG Pref,JUN3,1.43%
CANCOM SE,COK,1.42%
Software AG,SOW,1.41%
Durr AG,DUE,1.41%
Shop Apotheke Europe NV,SAE,1.37%
HUGO BOSS AG,BOSS,1.33%
AIXTRON SE,AIXA,1.32%
K+S AG,SDF,1.22%
Nordex SE,NDX1,1.16%
Stabilus SA,STM,1.16%
flatexDEGIRO AG,FTK,1.13%
Sixt SE,SIX2,1.1%
NORMA Group SE,NOEJ,1.09%
JENOPTIK AG,JEN,1.06%
PATRIZIA AG,PAT,0.99%
Deutsche Pfandbriefbank AG,PBB,0.96%
Aareal Bank AG,ARL,0.95%
METRO AG,B4B,0.94%
Dermapharm Holding SE,DMP,0.88%
GRENKE AG,GLJ,0.88%
zooplus AG,ZO1,0.84%
Sixt SE Pref,SIX3,0.78%
Krones AG,KRN,0.76%
CECONOMY AG,CEC,0.74%
Deutsche EuroShop AG,DEQ,0.74%
S&T AG,SANT,0.73%
STRATEC SE,SBS,0.72%
Salzgitter AG,SZG,0.69%
Suedzucker AG,SZU,0.68%
HORNBACH Holding AG & Co. KGaA,HBH,0.67%
New Work SE,NWO,0.64%
Pfeiffer Vacuum Technology AG,PFV,0.63%
KWS SAAT SE & Co KGaA,KWS,0.61%
Bilfinger SE,GBF,0.61%
LPKF Laser & Electronics AG,LPK,0.59%
Amadeus FiRe AG,AAD,0.56%
VERBIO Vereinigte BioEnergie AG,VBK,0.55%
Nagarro SE,NA9,0.55%
DIC Asset AG,DIC,0.52%
Eckert & Ziegler Strahlen- und Medizintechnik AG,EUZ,0.51%
DEUTZ AG,DEZ,0.51%
ZEAL Network SE,TIMA,0.5%
Kloeckner & Co SE,KCO,0.49%
SMA Solar Technology AG,S92,0.48%
INDUS Holding AG,INH,0.48%
Hamborner REIT AG,HAB,0.47%
JOST Werke AG,JST,0.47%
home24 SE,H24,0.46%
Wacker Neuson SE,WAC,0.45%
Draegerwerk AG & Co. KGaA Pref,DRW3,0.44%
BayWa AG,BYW6,0.43%
DERIVATIVE SECURITIES (OTHER),Other,0.42%
CEWE Stiftung & Co. KGaA,CWC,0.42%
WashTec AG,WSU,0.4%
ElringKlinger AG,ZIL2,0.37%
Hamburger Hafen und Logistik AG,HHFA,0.37%
Wuestenrot & Wuerttembergische AG,WUW,0.31%
Westwing Group AG,WEW,0.31%
Medios AG,ILM1,0.3%
Vossloh AG,VOS,0.3%
AURELIUS Equity Opportunities SE & Co. KGaA,AR4,0.3%
Deutsche Beteiligungs AG,DBAN,0.29%
TAKKT AG,TTK,0.29%
Koenig & Bauer AG,SKB,0.28%
STO SE & Co. KGaA Vorz.Akt. ohne Stimmrecht,STO3,0.27%
Borussia Dortmund GmbH & Co. KGaA,BVB,0.27%
MLP SE,MLP,0.27%
CORESTATE Capital Holding SA,CCAP,0.26%
CropEnergies AG,CE2,0.26%
Exasol AG,EXL,0.25%
PNE AG,PNE3,0.25%
ADVA AG Optical Networking,ADV,0.25%
HORNBACH Baumarkt AG,HBM,0.23%
Basler AG,BSL,0.22%
adesso SE,ADN1,0.22%
Elmos Semiconductor SE,ELG,0.2%
MBB SE,MBB,0.19%
Bertrandt AG,BDT,0.18%
SGL Carbon SE,SGL,0.18%
OHB AG,OHB,0.17%
DATAGROUP SE,D6H,0.17%
Draegerwerk AG & Co. KGaA,DRW8,0.15%
U.S. Dollar,Other,0.14%
Allgeier SE,AEIN,0.11%
bet-at-home.com AG,ACX,0.09%
MUTUAL FUND (OTHER),Other,0.03%
