TNA: Direxion Daily Small Cap Bull 3X Shares
Inception Date: 2008-11-05
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	1535560
Shares Outstanding: 23200000
Expense Ratio: 1.14%
Tracks This Index: Russell 2000 Index (300%)
ETFdb.com Category: Leveraged Equities
Issuer: Direxion
Structure: ETF
ETF Home Page: https://etfdb.com/etf/TNA


Holding,Symbol,Weighting
iShares Russell 2000 ETF,IWM,81.06%
Goldman Sachs Trust Financial Square Treasury Instruments Fund Institutional,FTIXX,21.11%
Dreyfus Cash Management Institutional,DICXX,12.88%
Dreyfus Government Cash Management Funds Institutional,DGCXX,4.15%
U.S. Dollar,Other,-19.2%
