XLB: Materials Select Sector SPDR ETF
Inception Date: 1998-12-16
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	5067880
Shares Outstanding: 70723000
Expense Ratio: 0.13%
Tracks This Index: Materials Select Sector Index
ETFdb.com Category: Materials
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLB


Holding,Symbol,Weighting
Linde plc,LIN,16.48%
"Air Products and Chemicals, Inc.",APD,7.19%
Sherwin-Williams Company,SHW,7.17%
Ecolab Inc.,ECL,6.46%
"DuPont de Nemours, Inc.",DD,6.26%
Newmont Corporation,NEM,6.15%
"Freeport-McMoRan, Inc.",FCX,4.83%
"Dow, Inc.",DOW,4.43%
"PPG Industries, Inc.",PPG,4.09%
Ball Corporation,BLL,3.6%
Corteva Inc,CTVA,3.5%
LyondellBasell Industries NV,LYB,2.81%
Vulcan Materials Company,VMC,2.38%
International Paper Company,IP,2.33%
Amcor PLC,AMCR,2.19%
"Martin Marietta Materials, Inc.",MLM,2.12%
Albemarle Corporation,ALB,1.99%
Nucor Corporation,NUE,1.94%
FMC Corporation,FMC,1.8%
Celanese Corporation,CE,1.8%
Eastman Chemical Company,EMN,1.64%
Packaging Corporation of America,PKG,1.58%
Avery Dennison Corporation,AVY,1.55%
International Flavors & Fragrances Inc.,IFF,1.38%
WestRock Company,WRK,1.37%
"CF Industries Holdings, Inc.",CF,1.01%
Mosaic Company,MOS,1.0%
Sealed Air Corporation,SEE,0.85%
State Street Institutional Liquid Reserves Fund,SSIXX,0.13%
