JHCS: John Hancock Multifactor Media and Communications ETF
Inception Date: 2019-03-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	31029
Shares Outstanding: 880000
Expense Ratio: 0.4%
Tracks This Index: John Hancock Dimensional Media and Communications Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: John Hancock
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JHCS


Holding,Symbol,Weighting
Walt Disney Company,DIS,7.15%
Comcast Corporation Class A,CMCSA,6.09%
"Charter Communications, Inc. Class A",CHTR,5.59%
"Netflix, Inc.",NFLX,5.32%
Verizon Communications Inc.,VZ,5.16%
"Facebook, Inc. Class A",FB,4.85%
"T-Mobile US, Inc.",TMUS,4.56%
"Activision Blizzard, Inc.",ATVI,4.29%
Liberty Broadband Corp. Class C,LBRDK,4.29%
AT&T Inc.,T,3.58%
"Take-Two Interactive Software, Inc.",TTWO,2.95%
Alphabet Inc. Class A,GOOGL,2.83%
Alphabet Inc. Class C,GOOG,2.75%
Electronic Arts Inc.,EA,2.63%
"Lumen Technologies, Inc.",LUMN,2.49%
"Pinterest, Inc. Class A",PINS,2.47%
"Twitter, Inc.",TWTR,2.43%
ViacomCBS Inc. Class B,VIAC,2.4%
"Zillow Group, Inc. Class C",Z,2.18%
"Snap, Inc. Class A",SNAP,2.04%
"Interpublic Group of Companies, Inc.",IPG,1.94%
Omnicom Group Inc,OMC,1.82%
"Cable One, Inc.",CABO,1.66%
"Altice USA, Inc. Class A",ATUS,1.55%
Spotify Technology SA,SPOT,1.49%
Fox Corporation Class A,FOXA,1.29%
"Nexstar Media Group, Inc. Class A",NXST,1.18%
Liberty Media Corporation Series C Liberty Formula One,FWONK,1.11%
DISH Network Corporation Class A,DISH,1.04%
Zynga Inc. Class A,ZNGA,0.93%
News Corporation Class A,NWSA,0.92%
"Live Nation Entertainment, Inc.",LYV,0.85%
Liberty Media Corp. Series C Liberty SiriusXM,LSXMK,0.83%
"Discovery, Inc. Class C",DISCK,0.81%
"Zillow Group, Inc. Class A",ZG,0.78%
New York Times Company Class A,NYT,0.69%
"Sirius XM Holdings, Inc.",SIRI,0.67%
Fox Corporation Class B,FOX,0.62%
Liberty Broadband Corp. Class A,LBRDA,0.6%
U.S. Dollar,Other,0.58%
"Dynatrace, Inc.",DT,0.57%
"Discovery, Inc. Class A",DISCA,0.49%
Warner Music Group Corp. Class A,WMG,0.48%
Liberty Media Corp. Series A Liberty SiriusXM,LSXMA,0.41%
News Corporation Class B,NWS,0.32%
Liberty Media Corporation Series A Liberty Formula One,FWONA,0.16%
ANGI Homeservices Inc Class A,ANGI,0.11%
ViacomCBS Inc. Class A,VIACA,0.04%
