EWW: iShares MSCI Mexico ETF
Inception Date: 1996-03-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1299400
Shares Outstanding: 30300000
Expense Ratio: 0.49%
Tracks This Index: MSCI Mexico IMI 25/50 Index
ETFdb.com Category: Latin America Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWW


Holding,Symbol,Weighting
America Movil SAB de CV Class L,AMXL,15.47%
Wal-Mart de Mexico SAB de CV,WALMEX,9.04%
Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,FEMSAUBD,9.01%
Grupo Financiero Banorte SAB de CV Class O,GFNORTEO,8.12%
Grupo Mexico S.A.B. de C.V. Class B,GMEXICOB,5.39%
Cemex SAB de CV Cert Part Ord Repr 2 ShsA & 1 ShsB,CEMEXCPO,4.53%
Grupo Aeroportuario del Pacifico SAB de CV Class B,GAPB,2.87%
"Grupo Televisa, S.A.B.",TLEVISACPO,2.67%
Grupo Bimbo SAB de CV Class A,BIMBOA,2.43%
Fibra Uno Administracion SA de CV,FUNO11,2.43%
Grupo Aeroportuario del Sureste SA de CV Class B,ASURB,2.35%
Gruma SAB de CV Class B,GRUMAB,1.83%
Kimberly-Clark de Mexico SAB de CV Class A,KIMBERA,1.82%
Orbia Advance Corp. SAB de CV,ORBIA,1.75%
Industrias Penoles SAB de CV,PE&OLES,1.73%
Grupo Financiero Inbursa SAB de CV Class O,GFINBURO,1.63%
Grupo Aeroportuario del Centro Norte SAB de CV Class B,OMAB,1.57%
Arca Continental SAB de CV,AC,1.49%
Infraestructura Energetica Nova SAB de CV,IENOVA,1.48%
Promotora y Operadora de Infraestructura SA,PINFRA,1.44%
Grupo Carso SAB de CV Class A1,GCARSOA1,1.17%
Coca-Cola Femsa SAB de CV Units Cons of 5 Shs -L- + 3 Shs Series -B-,KOFUBL,1.12%
Telesites SAB de CV Class B,SITESB.1,1.11%
"Alfa, S.A.B. de C.V. Class A",ALFAA,1.03%
Becle Sab De Cv,CUERVO,1.02%
La Comer SAB de CV Ctf de Participacion Ordinario Cons of 3 Shs -B- + 1 Sh -C-,LACOMERUBC,0.95%
Fideicomiso PLA Administradora Industrial S de RL de CV,TERRA13,0.93%
Corporacion Inmobiliaria Vesta S.A.B. de C.V.,VESTA,0.9%
Qualitas Controladora S.A.B. de C.V. Class I,Q,0.89%
"Prologis Property Mexico, S.A. de C.V.",FIBRAPL14,0.88%
FIBRA Macquarie Mexico,FIBRAMQ12,0.87%
Megacable Hldgs SAB de CV Cert Part Ord Cons of 2 A,MEGACPO,0.84%
Bolsa Mexicana de Valores SAB de CV Class A,BOLSAA,0.82%
"Regional, S.A.B. de C.V. Class A",RA,0.81%
Grupo Cementos de Chihuahua,GCC,0.81%
Banco del Bajio SA,BBAJIOO,0.8%
Controladora Vuela Compania de Aviacion SAB de CV Class A,VOLARA,0.69%
Genomma Lab Internacional SAB de CV Class B,LABB,0.64%
"Alsea, S.A.B. de C.V.",ALSEA,0.57%
Grupo Herdez SAB de CV,HERDEZ,0.55%
"Gentera, S.A.B. de C.V.",GENTERA,0.51%
Grupo Comercial Chedraui SAB de CV Class B,CHDRAUIB,0.45%
Grupo Rotoplas SAB de CV,AGUA,0.4%
"Alpek, S.A.B. de C.V. Class A",ALPEKA,0.38%
Concentradora Fibra Danhos SA de CV,DANHOS13,0.37%
Axtel SAB de CV Cert.Part.Ord. Repr.7 Shs B,AXTELCPO,0.35%
DERIVATIVE SECURITIES (OTHER),Other,0.31%
Controladora Nemak SAB de CV,NMKA,0.28%
Nemak SAB de CV,NEMAKA,0.24%
U.S. Dollar,Other,0.18%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.09%
