FXZ: First Trust Materials AlphaDEX Fund
Inception Date: 2007-05-08
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	187360
Shares Outstanding: 3900000
Expense Ratio: 0.65%
Tracks This Index: StrataQuant Materials Index
ETFdb.com Category: Materials
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FXZ


Holding,Symbol,Weighting
Olin Corporation,OLN,5.86%
Timken Company,TKR,5.2%
Hexcel Corporation,HXL,5.18%
Element Solutions Inc,ESI,4.92%
Scotts Miracle-Gro Company Class A,SMG,4.9%
Westlake Chemical Corporation,WLK,4.82%
"Steel Dynamics, Inc.",STLD,4.77%
GrafTech International Ltd.,EAF,4.59%
Reliance Steel & Aluminum Co.,RS,4.38%
LyondellBasell Industries NV,LYB,3.78%
Eastman Chemical Company,EMN,3.77%
"CF Industries Holdings, Inc.",CF,3.75%
Newmont Corporation,NEM,3.72%
Nucor Corporation,NUE,3.5%
Albemarle Corporation,ALB,3.35%
Cabot Corporation,CBT,2.42%
International Paper Company,IP,2.34%
NewMarket Corporation,NEU,2.3%
Celanese Corporation,CE,2.3%
Southern Copper Corporation,SCCO,2.22%
FMC Corporation,FMC,2.09%
Fastenal Company,FAST,2.07%
"Air Products and Chemicals, Inc.",APD,1.77%
Avery Dennison Corporation,AVY,1.77%
Huntsman Corporation,HUN,1.68%
Univar Solutions Inc.,UNVR,1.63%
Linde plc,LIN,1.62%
"Royal Gold, Inc.",RGLD,1.37%
International Flavors & Fragrances Inc.,IFF,1.28%
"Freeport-McMoRan, Inc.",FCX,1.13%
W R Grace & Co,GRA,0.88%
Mosaic Company,MOS,0.85%
Chemours Co.,CC,0.78%
"Valvoline, Inc.",VVV,0.78%
"Dow, Inc.",DOW,0.75%
"Ashland Global Holdings, Inc.",ASH,0.73%
Ecolab Inc.,ECL,0.7%
Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,MISXX,0.06%
U.S. Dollar,Other,0.0%
