CHIU: Global X MSCI China Utilities ETF
Inception Date: 2018-12-07
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1533
Shares Outstanding: 99000
Expense Ratio: 0.65%
Tracks This Index: MSCI China Utilities 10/50 Index
ETFdb.com Category: China Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CHIU


Holding,Symbol,Weighting
China Resources Gas Group Limited,1193,9.94%
ENN Energy Holdings Limited,2688,9.86%
China Gas Holdings Limited,384,9.82%
Guangdong Investment Limited,270,9.22%
"China Yangtze Power Co., Ltd. Class A",600900,8.67%
China Longyuan Power Group Corp. Ltd. Class H,916,5.5%
KunLun Energy Co. Ltd.,135,4.75%
Beijing Enterprises Water Group Limited,371,4.44%
China Resources Power Holdings Co. Ltd.,836,4.39%
"CGN Power Co., Ltd. Class H",1816,4.35%
Beijing Enterprises Holdings Limited,392,4.33%
China Power International Development Ltd,2380,3.9%
China National Nuclear Power Co. Ltd. Class A,601985,3.22%
"Huaneng Power International, Inc. Class H",902,2.92%
"SDIC Power Holdings Co., Ltd. Class A",600886,2.89%
"Sichuan Chuantou Energy Co., Ltd. Class A",600674,2.74%
"Shenergy Co., Ltd. Class A",600642,1.77%
"Shenzhen Energy Group Co., Ltd. Class A",000027,1.7%
Huadian Power International Corp. Ltd. Class A,600027,1.63%
"Shanghai Electric Power Co., Ltd. Class A",600021,1.31%
"Luenmei Quantum Co., Ltd. Class A",600167,1.22%
"Huaneng Power International, Inc. Class A",600011,1.07%
U.S. Dollar,Other,0.39%
