ASEA: Global X FTSE ASEAN 40 ETF
Inception Date: 2011-02-16
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	33997
Shares Outstanding: 2349000
Expense Ratio: 0.65%
Tracks This Index: FTSE/ASEAN 40 Index
ETFdb.com Category: Asia Pacific Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ASEA


Holding,Symbol,Weighting
DBS Group Holdings Ltd,D05,9.27%
Oversea-Chinese Banking Corporation Limited,O39,7.34%
PT Bank Central Asia Tbk,BBCA,6.32%
United Overseas Bank Ltd. (Singapore),U11,6.01%
"PTT Public Co., Ltd. NVDR",PTT.R,5.51%
Public Bank Bhd,1295,4.31%
PT Bank Rakyat Indonesia (Persero) Tbk Class B,BBRI,4.26%
Singapore Telecommunications Limited,Z74,3.54%
Malayan Banking Bhd.,1155,3.46%
PT Telkom Indonesia (Persero) Tbk Class B,TLKM,2.97%
Siam Cement Public Co. Ltd. NVDR,SCC.R,2.9%
Tenaga Nasional Bhd,5347,2.76%
CP All Public Co. Ltd. NVDR,CPALL.R,2.75%
Airports of Thailand Public Co. Ltd. NVDR,AOT.R,2.42%
PT Astra International Tbk,ASII,2.35%
PT Bank Mandiri (Persero) Tbk,BMRI,2.26%
CIMB Group Holdings Bhd,1023,2.07%
Kasikornbank Public Co. Ltd. NVDR,KBANK.R,2.06%
Wilmar International Limited,F34,2.06%
"SM Prime Holdings, Inc.",SMPH,1.98%
Siam Commercial Bank Public Company Limited NVDR,SCB.R,1.91%
Ayala Land Inc.,ALI,1.82%
"Advanced Info Service Public Co., Ltd. NVDR",ADVANC.R,1.78%
CapitaLand Limited,C31,1.73%
Bangkok Dusit Medical Services Public Co. Ltd. NVDR,BDMS.R,1.68%
Ayala Corp.,AC,1.52%
PETRONAS Chemicals Group Bhd.,5183,1.42%
Gulf Energy Development Public Company Limited NVDR,GULF.R,1.32%
Sime Darby Plantation Bhd.,5285,1.24%
PTT Exploration & Production Plc NVDR,PTTEP.R,1.22%
"BDO Unibank, Inc.",BDO,1.2%
IHH Healthcare Bhd.,5225,1.15%
Axiata Group Bhd.,6888,1.14%
DiGi.Com Bhd,6947,1.03%
PT Bank Negara Indonesia (Persero) Tbk Class B,BBNI,0.89%
PT Unilever Indonesia Tbk,UNVR,0.82%
Jardine Cycle & Carriage Limited,C07,0.4%
PT Gudang Garam Tbk,GGRM,0.37%
Bangkok Bank Public Company Limited,BBL,0.31%
PT Hanjaya Mandala Sampoerna Tbk,HMSP,0.26%
Bangkok Bank Public Company Limited NVDR,BBL.R,0.2%
U.S. Dollar,Other,-0.02%
