IBTD: iShares iBonds Dec 2023 Term Treasury ETF
Inception Date: 2020-02-25
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	17993
Shares Outstanding: 700000
Expense Ratio: 0.07%
Tracks This Index: ICE 2023 Maturity US Treasury Index
ETFdb.com Category: Government Bonds
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IBTD


Holding,Symbol,Weighting
United States Treasury Notes 2.875% 30-NOV-2023,Other,20.05%
United States Treasury Notes 2.5% 15-AUG-2023,Other,19.31%
United States Treasury Notes 2.75% 31-MAY-2023,Other,18.71%
United States Treasury Notes 2.375% 31-JAN-2023,Other,13.92%
United States Treasury Notes 2.75% 31-JUL-2023,Other,12.52%
United States Treasury Notes 2.875% 31-OCT-2023,Other,11.58%
MUTUAL FUND (OTHER),Other,2.33%
TREASURY ISSUES (LONG-TERM),Other,0.62%
United States Treasury Notes 0.125% 15-OCT-2023,Other,0.56%
United States Treasury Notes 0.125% 15-DEC-2023,Other,0.39%
U.S. Dollar,Other,0.0%
