FLHK: Franklin FTSE Hong Kong ETF
Inception Date: 2017-11-02
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	15600
Shares Outstanding: 600000
Expense Ratio: 0.09%
Tracks This Index: FTSE Hong Kong Capped Index
ETFdb.com Category: Asia Pacific Equities
Issuer: Franklin Templeton Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FLHK


Holding,Symbol,Weighting
AIA Group Limited,1299,20.67%
Hong Kong Exchanges & Clearing Ltd.,388,12.58%
CK Hutchison Holdings Ltd,1,3.4%
Link Real Estate Investment Trust,823,3.39%
Sun Hung Kai Properties Limited,16,3.31%
"Techtronic Industries Co., Ltd.",669,3.2%
Galaxy Entertainment Group Limited,27,3.03%
Hong Kong & China Gas Co. Ltd.,3,2.8%
CLP Holdings Limited,2,2.74%
"Hang Seng Bank, Limited",11,2.26%
CK Asset Holdings Limited,1113,2.22%
Jardine Matheson Holdings Limited,J36,2.12%
BOC Hong Kong (Holdings) Limited,2388,1.98%
Sands China Ltd.,1928,1.89%
Wharf Real Estate Investment Co. Ltd.,1997,1.53%
MTR Corporation Limited,66,1.45%
Power Assets Holdings Limited,6,1.35%
WH Group Ltd. (HK),288,1.28%
Lenovo Group Limited,992,1.26%
ESR Cayman Ltd.,1821,1.2%
New World Development Co. Ltd.,17,1.19%
Budweiser Brewing Co. APAC Ltd.,1876,1.02%
Xinyi Glass Holdings Limited,868,1.0%
Hang Lung Properties Limited,101,0.98%
Henderson Land Development Co. Ltd.,12,0.93%
Hongkong Land Holdings Limited,H78,0.87%
Jardine Strategic Holdings Limited,J37,0.83%
Sino Land Co. Ltd.,83,0.79%
ASM Pacific Technology Limited,522,0.74%
Want Want China Holdings Limited,151,0.71%
Minth Group Limited,425,0.68%
AAC Technologies Holdings Inc.,2018,0.68%
Wharf (Holdings) Ltd.,4,0.66%
Prada S.p.A.,1913,0.61%
CK Infrastructure Holdings Limited,1038,0.6%
Man Wah Holdings Limited,1999,0.58%
U.S. Dollar,Other,0.57%
Tingyi (Cayman Islands) Holding Corp.,322,0.57%
Swire Properties Limited,1972,0.55%
Vitasoy International Holdings Limited,345,0.55%
Swire Pacific Limited Class A,19,0.52%
Bank of East Asia Ltd.,23,0.49%
MicroPort Scientific Corp.,853,0.45%
Wynn Macau Ltd.,1128,0.45%
PCCW Limited,8,0.45%
"SITC International Holdings Co., Ltd.",1308,0.44%
Samsonite International S.A.,1910,0.41%
Chow Tai Fook Jewellery Group Limited,1929,0.4%
"Hysan Development Co., Ltd.",14,0.4%
Hang Lung Group Limited,10,0.38%
SJM Holdings Limited,880,0.37%
NagaCorp Ltd.,3918,0.35%
BOC Aviation Limited,2588,0.33%
Yue Yuen Industrial (Holdings) Limited,551,0.27%
Kerry Properties Limited,683,0.26%
United Energy Group Limited,467,0.26%
Melco International Development Limited,200,0.26%
NWS Holdings Limited,659,0.24%
MGM China Holdings Limited,2282,0.23%
Kerry Logistics Network Ltd.,636,0.22%
JS Global Lifestyle Company Limited,1691,0.22%
VTech Holdings Limited,303,0.22%
Dairy Farm International Holdings Limited,D01,0.22%
Uni-President China Holdings Ltd.,220,0.21%
Huabao International Holdings Limited,336,0.21%
Champion Real Estate Investment Trust,2778,0.21%
Lee & Man Paper Manufacturing Limited,2314,0.21%
L\'Occitane International S.A.,973,0.21%
MMG Ltd.,1208,0.18%
Shangri-La Asia Limited,69,0.18%
Nexteer Automotive Group Limited,1316,0.17%
Cathay Pacific Airways Limited,293,0.17%
Johnson Electric Holdings Limited,179,0.16%
Swire Pacific Limited Class B,87,0.15%
Cafe de Coral Holdings Ltd.,341,0.14%
Vinda International Holdings Limited,3331,0.14%
First Pacific Co. Ltd.,142,0.13%
Haitong International Securities Group Limited,665,0.11%
Shun Tak Holdings Limited,242,0.09%
Shui On Land Ltd.,272,0.09%
Towngas China Co. Ltd.,1083,0.09%
Lifestyle International Holdings Limited,1212,0.07%
FIT Hon Teng Limited,6088,0.07%
FIH Mobile Ltd.,2038,0.07%
China Travel International Investment Hong Kong Limited,308,0.06%
Guotai Junan International Holdings Limited,1788,0.06%
Dah Sing Banking Group Limited,2356,0.06%
Dah Sing Financial Holdings Limited,440,0.06%
Hutchison Telecommunications Hong Kong Holdings Limited,215,0.04%
Sa Sa International Holdings Limited,178,0.03%
