INKM: SPDR SSgA Income Allocation ETF
Inception Date: 2012-04-25
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	126898
Shares Outstanding: 3750000
Expense Ratio: 0.5%
Tracks This Index: n/a
ETFdb.com Category: Global Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/INKM


Holding,Symbol,Weighting
SPDR Portfolio S&P 500 High Dividend ETF,SPYD,18.21%
SPDR Bloomberg Barclays High Yield Bond ETF,JNK,10.88%
SPDR Bloomberg Barclays Emerging Markets Local Bond ETF,EBND,10.1%
SPDR Blackstone / GSO Senior Loan ETF,SRLN,10.09%
SPDR Portfolio Intermediate Term Corporate Bond ETF,SPIB,8.54%
SPDR Portfolio Long Term Corporate Bond ETF,SPLB,7.05%
SPDR S&P International Dividend ETF,DWX,6.06%
iShares Mortgage Real Estate ETF,REM,5.05%
SPDR Wells Fargo Preferred Stock ETF,PSK,5.05%
SPDR Bloomberg Barclays Convertible Securities ETF,CWB,5.02%
SPDR Portfolio Long Term Treasury ETF,SPTL,5.0%
SPDR S&P Global Infrastructure ETF,GII,4.98%
SPDR Portfolio Europe ETF,SPEU,2.9%
Invesco KBW Premium Yield Equity REIT ETF,KBWY,0.99%
MUTUAL FUND (OTHER),Other,0.08%
