REMX: VanEck Vectors Rare Earth/Strategic Metals ETF
Inception Date: 2010-10-27
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	322122
Shares Outstanding: 4924000
Expense Ratio: 0.59%
Tracks This Index: MVIS Global Rare Earth/Strategic Metals Index
ETFdb.com Category: Materials
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/REMX


Holding,Symbol,Weighting
"China Molybdenum Co., Ltd. Class A",603993,9.62%
Zhejiang Huayou Cobalt Co. Ltd. Class A,603799,9.6%
"China Northern Rare Earth (Group) High-Tech Co., Ltd. Class A",600111,6.32%
Xiamen Tungsten Co. Ltd. Class A,600549,5.96%
Lynas Rare Earths Limited,LYC,5.52%
"Ganfeng Lithium Co., Ltd. Class H",1772,5.48%
"Shenghe Resources Holding Co., Ltd. Class A",600392,4.9%
Lithium Americas Corp.,LAC,4.87%
Pilbara Minerals Limited,PLS,4.57%
Livent Corporation,LTHM,4.52%
Orocobre Limited,ORE,4.49%
Iluka Resources Limited,ILU,4.48%
Galaxy Resources Limited,GXY,4.39%
Eramet SA,ERA,4.18%
"Jinduicheng Molybdenum Co., Ltd. Class A",601958,4.09%
Tronox Holdings Plc,TROX,4.04%
AMG Advanced Metallurgical Group N.V.,AMG,4.03%
"Toho Titanium Company, Limited",5727,3.07%
"AXT, Inc.",AXTI,3.01%
Jupiter Mines Limited,JMS,2.53%
U.S. Dollar,Other,0.34%
