XLU: Utilities Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	11550300
Shares Outstanding: 189024000
Expense Ratio: 0.13%
Tracks This Index: Utilities Select Sector Index
ETFdb.com Category: Utilities Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLU


Holding,Symbol,Weighting
"NextEra Energy, Inc.",NEE,17.26%
Duke Energy Corporation,DUK,7.69%
Southern Company,SO,7.41%
Dominion Energy Inc,D,7.01%
"American Electric Power Company, Inc.",AEP,4.72%
Exelon Corporation,EXC,4.7%
Sempra Energy,SRE,4.2%
Xcel Energy Inc.,XEL,4.0%
Eversource Energy,ES,3.39%
Public Service Enterprise Group Inc,PEG,3.37%
WEC Energy Group Inc,WEC,3.31%
"American Water Works Company, Inc.",AWK,3.18%
"Consolidated Edison, Inc.",ED,2.82%
Edison International,EIX,2.72%
DTE Energy Company,DTE,2.68%
PPL Corporation,PPL,2.48%
Entergy Corporation,ETR,2.28%
Ameren Corporation,AEE,2.2%
CMS Energy Corporation,CMS,1.99%
FirstEnergy Corp.,FE,1.9%
AES Corporation,AES,1.78%
Alliant Energy Corp,LNT,1.47%
"Evergy, Inc.",EVRG,1.44%
Atmos Energy Corporation,ATO,1.37%
"CenterPoint Energy, Inc.",CNP,1.35%
"NRG Energy, Inc.",NRG,1.05%
Pinnacle West Capital Corporation,PNW,1.03%
NiSource Inc,NI,1.0%
State Street Institutional Liquid Reserves Fund,SSIXX,0.2%
