JPIN: JPMorgan Diversified Return International Equity ETF
Inception Date: 2014-11-05
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	952246
Shares Outstanding: 16300000
Expense Ratio: 0.37%
Tracks This Index: FTSE Developed ex North America Diversified Factor Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: J.P. Morgan
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JPIN


Holding,Symbol,Weighting
"Samsung Electronics Co., Ltd.",005930,0.53%
Yuhan Corporation,000100,0.47%
Xinyi Glass Holdings Limited,868,0.47%
Fortescue Metals Group Ltd,FMG,0.47%
"Nintendo Co., Ltd.",7974,0.46%
Xero Limited,XRO,0.45%
"Capcom Co., Ltd.",9697,0.45%
"Techtronic Industries Co., Ltd.",669,0.44%
EDP-Energias de Portugal SA,EDP,0.44%
Tokyo Electron Ltd.,8035,0.43%
Wesfarmers Limited,WES,0.42%
Hexagon AB Class B,HEXA.B,0.42%
Ashtead Group plc,AHT,0.42%
"Nomura Research Institute,Ltd.",4307,0.42%
NCsoft Corporation,036570,0.42%
Rio Tinto Limited,RIO,0.41%
Sony Corporation,6758,0.41%
BHP Group Ltd,BHP,0.41%
Advantest Corp.,6857,0.41%
Auto Trader Group PLC,AUTO,0.41%
Nitto Denko Corp.,6988,0.41%
Toyota Industries Corp.,6201,0.41%
Fisher & Paykel Healthcare Corporation Limited,FPH,0.41%
CSL Limited,CSL,0.41%
Antofagasta plc,ANTO,0.4%
Admiral Group plc,ADM,0.4%
"Nitori Holdings Co., Ltd.",9843,0.4%
Capgemini SE,CAP,0.4%
"Mitsubishi Gas Chemical Company, Inc.",4182,0.4%
Kesko Oyj Class B,KESKOB,0.4%
Investor AB Class B,INVE.B,0.4%
Sonova Holding AG,SOON,0.4%
Legal & General Group Plc,LGEN,0.4%
Rio Tinto plc,RIO,0.4%
Neste Corporation,NESTE,0.4%
UPM-Kymmene Oyj,UPM,0.4%
Lenovo Group Limited,992,0.39%
SEGRO plc,SGRO,0.39%
"Chugai Pharmaceutical Co., Ltd.",4519,0.39%
Nippon Telegraph and Telephone Corporation,9432,0.39%
Wilmar International Limited,F34,0.39%
Spark New Zealand Limited,SPK,0.39%
Sonic Healthcare Limited,SHL,0.39%
LG Corp,003550,0.39%
Endesa S.A.,ELE,0.39%
Berkeley Group Holdings plc,BKG,0.38%
COMSYS Holdings Corporation,1721,0.38%
CLP Holdings Limited,2,0.38%
Rentokil Initial plc,RTO,0.38%
KDDI Corporation,9433,0.38%
Fortum Oyj,FORTUM,0.38%
"Yamada Holding Co., Ltd.",9831,0.38%
Swedish Match AB,SWMA,0.38%
Ansell Limited,ANN,0.38%
Experian PLC,EXPN,0.38%
Iberdrola SA,IBE,0.37%
Deutsche Telekom AG,DTE,0.37%
London Stock Exchange Group plc,LSE,0.37%
Kakao Corp.,035720,0.37%
Air Liquide SA,AI,0.37%
Skanska AB Class B,SKA.B,0.37%
Wolters Kluwer NV,WKL,0.37%
Santos Limited,STO,0.37%
K\'S Holdings Corporation,8282,0.36%
BHP Group Plc,BHP,0.36%
H&M Hennes & Mauritz AB Class B,HM.B,0.36%
SoftBank Group Corp.,9984,0.36%
"Sekisui House, Ltd.",1928,0.36%
Pernod Ricard SA,RI,0.36%
"SK Innovation Co., Ltd",096770,0.36%
RELX PLC,REL,0.36%
Persimmon Plc,PSN,0.36%
Terna S.p.A.,TRN,0.36%
Boliden AB,BOL,0.36%
Hikma Pharmaceuticals Plc,HIK,0.36%
Unilever PLC,ULVR,0.35%
Croda International Plc,CRDA,0.35%
Venture Corporation Limited,V03,0.35%
Royal KPN NV,KPN,0.35%
Peugeot SA,UG,0.35%
United Utilities Group PLC,UU,0.35%
Ferguson Plc,FERG,0.35%
NAVER Corp.,035420,0.35%
Genmab A/S,GMAB,0.35%
"TOHO GAS Co., Ltd.",9533,0.35%
Swisscom AG,SCMN,0.35%
"Hikari Tsushin, Inc.",9435,0.35%
"SKC Co., Ltd.",011790,0.35%
Koninklijke Philips N.V.,PHIA,0.35%
Itochu Corporation,8001,0.34%
National Grid plc,NG,0.34%
FUJIFILM Holdings Corp,4901,0.34%
Mowi ASA,MOWI,0.34%
Woodside Petroleum Ltd,WPL,0.34%
MTR Corporation Limited,66,0.34%
BANDAI NAMCO Holdings Inc.,7832,0.34%
SSE plc,SSE,0.34%
Itochu Techno-Solutions Corporation,4739,0.34%
EQUITY OTHER,Other,0.33%
Roche Holding Ltd,ROG,0.33%
Nippo Corporation,1881,0.33%
3i Group plc,III,0.33%
ICA Gruppen AB,ICA,0.33%
Heineken Holding N.V.,HEIO,0.33%
Fujitsu Limited,6702,0.33%
Securitas AB Class B,SECU.B,0.33%
Marubeni Corporation,8002,0.33%
"Mochida Pharmaceutical Co., Ltd.",4534,0.33%
NN Group N.V.,NN,0.33%
Koninklijke Ahold Delhaize N.V.,AD,0.33%
Avast Plc,AVST,0.33%
Tate & Lyle PLC,TATE,0.32%
"ONO Pharmaceutical Co., Ltd.",4528,0.32%
"Nissin Foods Holdings Co., Ltd.",2897,0.32%
Evraz PLC,EVR,0.32%
Taylor Wimpey plc,TW,0.32%
"Toyo Suisan Kaisha, Ltd.",2875,0.32%
Tele2 AB Class B,TEL2.B,0.32%
Anglo American plc,AAL,0.32%
Vivendi SE,VIV,0.32%
Novartis AG,NOVN,0.32%
"TOKYO GAS Co., Ltd.",9531,0.32%
Tabcorp Holdings Limited,TAH,0.32%
"Osaka Gas Co., Ltd.",9532,0.32%
