DXD: ProShares UltraShort Dow 30
Inception Date: 2006-07-11
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	136504
Shares Outstanding: 10804000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones Industrial Average Index (-200%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DXD


Holding,Symbol,Weighting
U.S. Dollar,Other,60.53%
United States Treasury Bills 0.0% 04-MAR-2021,Other,10.96%
United States Treasury Bills 0.0% 15-JUL-2021,Other,10.96%
United States Treasury Bills 0.0% 26-JAN-2021,Other,8.77%
United States Treasury Bills 0.0% 15-APR-2021,Other,4.39%
United States Treasury Bills 0.0% 20-MAY-2021,Other,4.38%
