FLV: American Century Focused Large Cap Value ETF
Inception Date: 2020-03-31
Fund Holdings as of: 2020-09-30
Total Assets Under Management (in thousands):	171373
Shares Outstanding: 3155000
Expense Ratio: 0.42%
Tracks This Index: n/a
ETFdb.com Category: Global Equities
Issuer: American Century Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FLV


Holding,Symbol,Weighting
Johnson & Johnson,JNJ,6.0%
Berkshire Hathaway Inc. Class B,BRK.B,5.74%
"Mondelez International, Inc. Class A",MDLZ,4.39%
Verizon Communications Inc.,VZ,4.28%
Medtronic Plc,MDT,4.03%
Emerson Electric Co.,EMR,3.92%
Novartis AG Sponsored ADR,NVS,3.62%
Unilever NV ADR,UN,3.59%
"Republic Services, Inc.",RSG,2.98%
Texas Instruments Incorporated,TXN,2.86%
"PepsiCo, Inc.",PEP,2.72%
Johnson Controls International plc,JCI,2.68%
Walmart Inc.,WMT,2.64%
TE Connectivity Ltd.,TEL,2.61%
Hubbell Incorporated Class B,HUBB,2.47%
Kimberly-Clark Corporation,KMB,2.39%
Walt Disney Company,DIS,2.36%
"Cisco Systems, Inc.",CSCO,2.33%
Chubb Limited,CB,2.19%
Colgate-Palmolive Company,CL,2.13%
Duke Energy Corporation,DUK,2.1%
Bank of New York Mellon Corporation,BK,2.07%
Cerner Corporation,CERN,2.05%
"Marsh & McLennan Companies, Inc.",MMC,2.03%
Union Pacific Corporation,UNP,1.97%
Aflac Incorporated,AFL,1.92%
Pinnacle West Capital Corporation,PNW,1.88%
"Zimmer Biomet Holdings, Inc.",ZBH,1.86%
"F5 Networks, Inc.",FFIV,1.71%
"Becton, Dickinson and Company",BDX,1.68%
ABB Ltd. Sponsored ADR,ABB,1.58%
Procter & Gamble Company,PG,1.51%
"Hologic, Inc.",HOLX,1.46%
Atmos Energy Corporation,ATO,1.4%
Honeywell International Inc.,HON,1.32%
Chevron Corporation,CVX,1.22%
JPMorgan Chase & Co.,JPM,1.2%
U.S. Dollar,Other,1.15%
Total SE Sponsored ADR Class B,TOT,1.13%
Raytheon Technologies Corporation,RTX,0.66%
"Martin Marietta Materials, Inc.",MLM,0.66%
Truist Financial Corporation,TFC,0.56%
Intel Corporation,INTC,0.4%
"Reinsurance Group of America, Incorporated",RGA,0.28%
"PNC Financial Services Group, Inc.",PNC,0.27%
