KBWB: Invesco KBW Bank ETF
Inception Date: 2011-11-01
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	1342880
Shares Outstanding: 26680000
Expense Ratio: 0.35%
Tracks This Index: KBW Bank Index
ETFdb.com Category: Financials Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KBWB


Holding,Symbol,Weighting
Citigroup Inc.,C,8.14%
Wells Fargo & Company,WFC,8.09%
JPMorgan Chase & Co.,JPM,7.96%
Bank of America Corp,BAC,7.95%
U.S. Bancorp,USB,7.95%
Capital One Financial Corporation,COF,4.26%
First Republic Bank,FRC,4.23%
SVB Financial Group,SIVB,4.19%
"PNC Financial Services Group, Inc.",PNC,4.03%
Fifth Third Bancorp,FITB,4.0%
Bank of New York Mellon Corporation,BK,3.97%
State Street Corporation,STT,3.82%
Truist Financial Corporation,TFC,3.79%
Northern Trust Corporation,NTRS,3.7%
M&T Bank Corporation,MTB,3.66%
KeyCorp,KEY,3.58%
Regions Financial Corporation,RF,3.44%
"Citizens Financial Group, Inc.",CFG,3.41%
Huntington Bancshares Incorporated,HBAN,2.87%
Comerica Incorporated,CMA,1.74%
First Horizon Corporation,FHN,1.6%
"Zions Bancorporation, N.A.",ZION,1.58%
"People\'s United Financial, Inc.",PBCT,1.23%
CIT Group Inc.,CIT,0.79%
MUTUAL FUND (OTHER),Other,0.02%
U.S. Dollar,Other,0.0%
