IDIV: US Equity Cumulative Dividends Fund-Series 2027
Inception Date: 2018-02-05
Fund Holdings as of: 2020-12-28
Total Assets Under Management (in thousands):	19714
Shares Outstanding: 2099000
Expense Ratio: 0.87%
Tracks This Index: Solactive U.S. Cumulative Dividends Index - Series 2027
ETFdb.com Category: Target Retirement Date
Issuer: Metaurus Advisors
Structure: Commodity Pool
ETF Home Page: https://etfdb.com/etf/IDIV


Holding,Symbol,Weighting
United States Treasury Notes 2.25% 15-NOV-2027,Other,14.9%
United States Treasury Notes 2.0% 15-NOV-2026,Other,14.25%
United States Treasury Notes 2.25% 15-NOV-2025,Other,14.0%
United States Treasury Notes 2.25% 15-NOV-2024,Other,13.87%
United States Treasury Notes 2.25% 31-DEC-2023,Other,13.14%
United States Treasury Notes 2.125% 31-DEC-2022,Other,12.84%
United States Treasury Notes 2.0% 31-DEC-2021,Other,12.41%
U.S. Dollar,Other,4.58%
