ESGE: iShares ESG MSCI EM ETF
Inception Date: 2016-06-28
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	6133270
Shares Outstanding: 145900000
Expense Ratio: 0.25%
Tracks This Index: MSCI EM ESG Select Index
ETFdb.com Category: Emerging Markets Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ESGE


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,6.4%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,5.74%
Tencent Holdings Ltd.,700,5.46%
"Samsung Electronics Co., Ltd.",005930,4.61%
Meituan Class B,3690,1.89%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,1.35%
Naspers Limited Class N,NPN,1.21%
Housing Development Finance Corporation Limited,500010,0.96%
China Construction Bank Corporation Class H,939,0.95%
"JD.com, Inc. Sponsored ADR Class A",JD,0.93%
Wuxi Biologics (Cayman) Inc.,2269,0.86%
Infosys Limited,500209,0.84%
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,0.81%
Reliance Industries Limited,500325,0.8%
Samsung Electronics Co Ltd Pfd  Non-Voting,005935,0.77%
NIO Inc. Sponsored ADR Class A,NIO,0.73%
Oil company LUKOIL PJSC,LKOH,0.7%
Tata Consultancy Services Limited,532540,0.69%
SK hynix Inc,000660,0.69%
Saudi Basic Industries Corp.,2010,0.64%
"Baidu, Inc. Sponsored ADR Class A",BIDU,0.63%
"Samsung SDI Co., Ltd",006400,0.63%
LG Electronics Inc.,066570,0.62%
"B3 SA - Brasil, Bolsa, Balcao",B3SA3,0.6%
Geely Automobile Holdings Limited,175,0.6%
Asian Paints Ltd.,500820,0.58%
NAVER Corp.,035420,0.57%
First Financial Holding Co. Ltd.,2892,0.57%
LG Chem Ltd.,051910,0.55%
Xiaomi Corp. Class B,1810,0.54%
"Taishin Financial Holdings Co., Ltd.",2887,0.53%
Banco Bradesco SA Pfd,BBDC4,0.52%
Hindustan Unilever Limited,500696,0.52%
PT Bank Central Asia Tbk,BBCA,0.51%
"Delta Electronics, Inc.",2308,0.5%
Sberbank Russia PJSC,SBER,0.5%
"NetEase, Inc. Sponsored ADR",NTES,0.49%
Public Bank Bhd,1295,0.49%
MOL Hungarian Oil & Gas Plc Class A,MOL,0.47%
Nestle (Malaysia) Bhd.,4707,0.46%
Dabur India Limited,500096,0.46%
Fosun International Limited,656,0.45%
MediaTek Inc,2454,0.45%
"Cathay Financial Holdings Co., Ltd.",2882,0.44%
President Chain Store Corporation,2912,0.44%
"Shinhan Financial Group Co., Ltd.",055550,0.43%
"Fubon Financial Holding Co., Ltd.",2881,0.43%
"E.SUN Financial Holding Co., Ltd.",2884,0.43%
"China Merchants Bank Co., Ltd. Class H",3968,0.42%
Vodacom Group Limited,VOD,0.41%
"Chunghwa Telecom Co., Ltd",2412,0.4%
Gazprom PJSC,GAZP,0.4%
Qatar National Bank QPSC,QNBK,0.4%
"Kingdee International Software Group Co., Ltd.",268,0.38%
"PTT Public Co., Ltd. NVDR",PTT.R,0.37%
Siam Cement Public Co. Ltd. NVDR,SCC.R,0.36%
NOVATEK JSC Sponsored GDR RegS,NVTK,0.35%
Nestle India Ltd.,500790,0.35%
BYD Company Limited Class H,1211,0.35%
KB Financial Group Inc.,105560,0.35%
Banco do Brasil S.A.,BBAS3,0.34%
KGHM Polska Miedz S.A.,KGH,0.34%
First Abu Dhabi Bank P.J.S.C.,FAB,0.34%
PT Bank Rakyat Indonesia (Persero) Tbk Class B,BBRI,0.34%
Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,FEMSAUBD,0.34%
Localiza Rent A Car S.A.,RENT3,0.33%
POSCO,005490,0.33%
Lenovo Group Limited,992,0.32%
Old Mutual Ltd.,OMU,0.32%
"Contemporary Amperex Technology Co., Ltd. Class A",300750,0.32%
Industrial and Commercial Bank of China Limited Class H,1398,0.32%
ICICI Bank Limited,532174,0.31%
Petronas Dagangan Bhd.,5681,0.31%
Natura & Co Holding SA,NTCO3,0.3%
HCL Technologies Limited,532281,0.3%
Country Garden Services Holdings Co. Ltd.,6098,0.3%
Grupo Financiero Banorte SAB de CV Class O,GFNORTEO,0.3%
Infraestructura Energetica Nova SAB de CV,IENOVA,0.29%
China Mobile Limited,941,0.29%
LG Corp,003550,0.29%
Banco Santander (Brasil) S.A. Units Cons of 1 Sh + 1 Pfd Sh,SANB11,0.29%
"XPeng, Inc. ADR Sponsored Class A",XPEV,0.28%
Enel Americas S.A.,ENELAM,0.28%
Credicorp Ltd.,BAP,0.28%
"BDO Unibank, Inc.",BDO,0.28%
Ultrapar Participacoes S.A.,UGPA3,0.27%
CTBC Financial Holding Company Ltd.,2891,0.27%
Kotak Mahindra Bank Limited,500247,0.27%
"Shenzhen Inovance Technology Co., Ltd Class A",300124,0.27%
Xinyi Solar Holdings Ltd.,968,0.27%
United Microelectronics Corp.,2303,0.26%
Wistron Corporation,3231,0.26%
Polyus PJSC,PLZL,0.26%
Titan Company Limited,500114,0.26%
Companhia Energetica de Minas Gerais SA Pfd,CMIG4,0.25%
Shenzhen Investment Limited,604,0.25%
Saudi Arabian Oil Company (Saudi Aramco),2222,0.25%
"SK Holdings Co., Ltd.",034730,0.25%
LG Household & Health Care Ltd,051900,0.25%
Alibaba Health Information Technology Ltd.,241,0.25%
Polymetal International Plc,POLY,0.24%
Wal-Mart de Mexico SAB de CV,WALMEX,0.23%
Standard Bank Group Limited,SBK,0.23%
Evergreen Marine Corp. (Taiwan) Ltd.,2603,0.23%
Bajaj Finance Limited,500034,0.23%
"SK Telecom Co., Ltd.",017670,0.23%
"Yum China Holdings, Inc.",YUMC,0.23%
"LG Display Co., Ltd",034220,0.22%
"Sunny Optical Technology (Group) Co., Ltd.",2382,0.22%
Trip.com Group Ltd. Sponsored ADR,TCOM,0.21%
Acer Incorporated,2353,0.21%
Kuwait Finance House K.S.C.,KFH,0.21%
Shenzhou International Group Holdings Limited,2313,0.21%
Greek Organisation of Football Prognostics SA,OPAP,0.21%
Kakao Corp.,035720,0.21%
NEPI Rockcastle Plc,NRP,0.21%
Novolipetsk Steel,NLMK,0.21%
"AmorePacific Group, Inc.",002790,0.21%
Vipshop Holdings Ltd Sponsored ADR,VIPS,0.2%
Mahindra & Mahindra Ltd. Sponsored GDR RegS,MHID,0.2%
"Minor International Public Co., Ltd. NVDR",MINT.R,0.2%
"Xinjiang Goldwind Science & Technology Co., Ltd. Class H",2208,0.2%
China International Capital Corp. Ltd. Class H,3908,0.2%
Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2607,0.2%
Malayan Banking Bhd.,1155,0.2%
Kumba Iron Ore Limited,KIO,0.2%
MUTUAL FUND (OTHER),Other,0.19%
Itau Unibanco Holding SA Pfd,ITUB4,0.19%
Al Rajhi Bank,1120,0.19%
CJ CheilJedang Corporation,097950,0.19%
RHB Bank Bhd.,1066,0.19%
Marico Limited,531642,0.19%
"SK Innovation Co., Ltd",096770,0.19%
Taiwan Business Bank,2834,0.19%
"Hua Xia Bank Co., Limited Class A",600015,0.19%
China Life Insurance Co. Ltd. Class H,2628,0.19%
TAL Education Group Sponsored ADR Class A,TAL,0.18%
Bangkok Dusit Medical Services Public Co. Ltd. NVDR,BDMS.R,0.18%
"Mega Financial Holding Co., Ltd.",2886,0.18%
"Great Wall Motor Co., Ltd. Class H",2333,0.18%
Banque Saudi Fransi,1050,0.18%
Gold Fields Limited,GFI,0.18%
Axis Bank Limited,532215,0.18%
Lite-On Technology Corp.,2301,0.18%
Yandex NV Class A,YNDX,0.18%
Wipro Limited,507685,0.18%
"Beijing Oriental Yuhong Waterproof Technology Co., Ltd. Class A",002271,0.18%
Maxis Bhd.,6012,0.18%
Commercial Bank (Q.S.C.),CBQK,0.18%
"Industrial Bank Co., Ltd. Class A",601166,0.18%
"New Oriental Education & Technology Group, Inc. Sponsored ADR",EDU,0.17%
PTT Exploration & Production Plc NVDR,PTTEP.R,0.17%
"360 Security Technology, Inc. Class A",601360,0.17%
"Suning.com Co., Ltd. Class A",002024,0.17%
"WuXi AppTec Co., Ltd. Class A",603259,0.17%
"Celltrion, Inc.",068270,0.17%
Amorepacific Corp.,090430,0.17%
Clicks Group Limited,CLS,0.17%
Compania Cervecerias Unidas S.A.,CCU,0.17%
Turkcell Iletisim Hizmetleri A.S.,TCELL,0.17%
NCsoft Corporation,036570,0.17%
China Lesso Group Holdings Limited,2128,0.17%
Reliance Industries Limited Sponsored GDR 144A,RIGD,0.16%
"Hotai Motor Co., Ltd.",2207,0.16%
Saudi Arabian Mining Co.,1211,0.16%
Commercial International Bank (Egypt) SAE,COMI,0.16%
"China Merchants Shekou Industrial Zone Holdings Co., Ltd. Class A",001979,0.16%
Hyundai Motor Company,005380,0.16%
"China Molybdenum Co., Ltd. Class H",3993,0.16%
Colgate-Palmolive (India) Limited,500830,0.16%
Abu Dhabi Commercial Bank,ADCB,0.16%
Polski Koncern Naftowy ORLEN S.A.,PKN,0.16%
TCL Technology Group Corporation Class A,000100,0.16%
Coca-Cola Femsa SAB de CV Units Cons of 5 Shs -L- + 3 Shs Series -B-,KOFUBL,0.16%
Siam Commercial Bank Public Company Limited NVDR,SCB.R,0.15%
Li Ning Company Limited,2331,0.15%
"Komercni banka, a.s.",KOMB,0.15%
Semiconductor Manufacturing International Corp.,981,0.15%
Samba Financial Group,1090,0.15%
"China Vanke Co., Ltd Class H",2202,0.15%
Tata Consumer Products Limited,500800,0.15%
Cosan S.A.,CSAN3,0.15%
"WuXi AppTec Co., Ltd. Class H",2359,0.15%
Woolworths Holdings Limited,WHL,0.15%
Almarai Co. Ltd.,2280,0.15%
Bancolombia SA Bancolombia Pfd,PFBCOLOM,0.14%
"Unisplendour Co., Ltd. Class A",000938,0.14%
Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,1157,0.14%
"LG Innotek Co., Ltd",011070,0.14%
"Huatai Securities Co., Ltd. Class H",6886,0.14%
"HANKOOK TIRE & TECHNOLOGY Co., Ltd.",161390,0.14%
Agricultural Bank of China Limited Class H,1288,0.14%
Yuanta Financial Holding Co. Ltd.,2885,0.14%
Tongcheng-Elong Holdings Limited,780,0.14%
Sime Darby Plantation Bhd.,5285,0.14%
PT Bank Negara Indonesia (Persero) Tbk Class B,BBNI,0.14%
