DIVO: Amplify YieldShares CWP Dividend & Option Income ETF
Inception Date: 2016-12-14
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	191295
Shares Outstanding: 5850000
Expense Ratio: 0.49%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Blend Equities
Issuer: Amplify
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DIVO


Holding,Symbol,Weighting
Short Term Investments Trust Government & Agency Portfolio Institutional,AGPXX,7.79%
UnitedHealth Group Incorporated,UNH,5.9%
Apple Inc.,AAPL,5.56%
Caterpillar Inc.,CAT,5.43%
"Goldman Sachs Group, Inc.",GS,5.36%
Visa Inc. Class A,V,5.35%
Union Pacific Corporation,UNP,5.19%
Microsoft Corporation,MSFT,5.18%
"NIKE, Inc. Class B",NKE,5.04%
McDonald\'s Corporation,MCD,5.02%
Chevron Corporation,CVX,5.0%
Walmart Inc.,WMT,4.96%
"Home Depot, Inc.",HD,4.94%
JPMorgan Chase & Co.,JPM,3.82%
Honeywell International Inc.,HON,3.51%
Johnson & Johnson,JNJ,3.17%
"PepsiCo, Inc.",PEP,3.16%
Duke Energy Corporation,DUK,3.15%
Procter & Gamble Company,PG,3.08%
Amgen Inc.,AMGN,3.05%
Verizon Communications Inc.,VZ,2.95%
Newmont Corporation,NEM,1.92%
ConocoPhillips,COP,1.51%
OPTIONS,Other,-0.03%
