SPHD: Invesco S&P 500® High Dividend Low Volatility ETF
Inception Date: 2012-10-18
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	2498450
Shares Outstanding: 67480000
Expense Ratio: 0.3%
Tracks This Index: S&P Low Volatility High Dividend index
ETFdb.com Category: Volatility Hedged Equity
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SPHD


Holding,Symbol,Weighting
"Dow, Inc.",DOW,3.13%
Huntington Bancshares Incorporated,HBAN,3.12%
"Iron Mountain, Inc.",IRM,2.97%
International Paper Company,IP,2.77%
Altria Group Inc,MO,2.76%
"Lumen Technologies, Inc.",LUMN,2.72%
Exxon Mobil Corporation,XOM,2.67%
Newell Brands Inc,NWL,2.63%
Vornado Realty Trust,VNO,2.6%
"Interpublic Group of Companies, Inc.",IPG,2.56%
Philip Morris International Inc.,PM,2.54%
PPL Corporation,PPL,2.47%
AT&T Inc.,T,2.43%
Seagate Technology PLC,STX,2.39%
"People\'s United Financial, Inc.",PBCT,2.37%
"NetApp, Inc.",NTAP,2.33%
Kinder Morgan Inc Class P,KMI,2.28%
"Healthpeak Properties, Inc.",PEAK,2.12%
Hewlett Packard Enterprise Co.,HPE,2.1%
Regency Centers Corporation,REG,2.04%
Federal Realty Investment Trust,FRT,1.99%
Hanesbrands Inc.,HBI,1.97%
Broadcom Inc.,AVGO,1.96%
HP Inc.,HPQ,1.95%
"CF Industries Holdings, Inc.",CF,1.93%
International Business Machines Corporation,IBM,1.9%
Chevron Corporation,CVX,1.87%
Southern Company,SO,1.87%
Duke Energy Corporation,DUK,1.84%
Omnicom Group Inc,OMC,1.84%
"AbbVie, Inc.",ABBV,1.79%
Edison International,EIX,1.78%
Kraft Heinz Company,KHC,1.78%
Realty Income Corporation,O,1.73%
Eastman Chemical Company,EMN,1.72%
Amcor PLC,AMCR,1.72%
Nucor Corporation,NUE,1.71%
Verizon Communications Inc.,VZ,1.65%
Exelon Corporation,EXC,1.6%
Pfizer Inc.,PFE,1.59%
Walgreens Boots Alliance Inc,WBA,1.58%
Dominion Energy Inc,D,1.51%
Pinnacle West Capital Corporation,PNW,1.47%
3M Company,MMM,1.44%
FirstEnergy Corp.,FE,1.43%
"Consolidated Edison, Inc.",ED,1.4%
Western Union Company,WU,1.37%
Entergy Corporation,ETR,1.35%
"Cardinal Health, Inc.",CAH,1.24%
MUTUAL FUND (OTHER),Other,0.0%
U.S. Dollar,Other,0.0%
