FXU: First Trust Utilities AlphaDEX Fund
Inception Date: 2007-05-08
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	194362
Shares Outstanding: 6850000
Expense Ratio: 0.63%
Tracks This Index: StrataQuant Utilities Index
ETFdb.com Category: Utilities Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FXU


Holding,Symbol,Weighting
Edison International,EIX,4.72%
"NRG Energy, Inc.",NRG,4.68%
Exelon Corporation,EXC,4.57%
Pinnacle West Capital Corporation,PNW,4.21%
"Evergy, Inc.",EVRG,4.19%
UGI Corporation,UGI,4.18%
Vistra Corp.,VST,4.03%
PPL Corporation,PPL,4.02%
"IDACORP, Inc.",IDA,3.64%
Sempra Energy,SRE,3.32%
DTE Energy Company,DTE,3.29%
Public Service Enterprise Group Inc,PEG,3.22%
"Clean Harbors, Inc.",CLH,3.17%
Entergy Corporation,ETR,3.16%
Atmos Energy Corporation,ATO,3.12%
"Consolidated Edison, Inc.",ED,2.88%
"Avangrid, Inc.",AGR,2.82%
Southern Company,SO,2.6%
"Hawaiian Electric Industries, Inc.",HE,2.48%
National Fuel Gas Company,NFG,2.42%
Duke Energy Corporation,DUK,2.41%
"American Electric Power Company, Inc.",AEP,2.37%
Alliant Energy Corp,LNT,2.33%
Ameren Corporation,AEE,2.29%
FirstEnergy Corp.,FE,1.63%
NiSource Inc,NI,1.63%
"Waste Management, Inc.",WM,1.61%
Eversource Energy,ES,1.6%
"Republic Services, Inc.",RSG,1.59%
CMS Energy Corporation,CMS,1.54%
Xcel Energy Inc.,XEL,1.51%
WEC Energy Group Inc,WEC,1.48%
PG&E Corporation,PCG,1.03%
AES Corporation,AES,1.02%
"Essential Utilities, Inc.",WTRG,0.91%
"CenterPoint Energy, Inc.",CNP,0.87%
"NextEra Energy, Inc.",NEE,0.85%
OGE Energy Corp.,OGE,0.84%
"American Water Works Company, Inc.",AWK,0.82%
Dominion Energy Inc,D,0.74%
Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,MISXX,0.19%
U.S. Dollar,Other,0.0%
