ACSG: Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF
Inception Date: 2018-12-06
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	9396
Shares Outstanding: 300000
Expense Ratio: 0.16%
Tracks This Index: MSCI ACWI ex USA ESG Leaders Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: DWS
Structure: 
ETF Home Page: https://etfdb.com/etf/ACSG


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,3.48%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,3.42%
Tencent Holdings Ltd.,700,3.13%
Roche Holding Ltd,ROG,1.86%
ASML Holding NV,ASML,1.59%
Unilever PLC,ULVR,1.21%
EQUITY OTHER,Other,1.04%
Meituan Class B,3690,1.01%
Sony Corporation,6758,0.96%
"Shopify, Inc. Class A",SHOP,0.95%
Novo Nordisk A/S Class B,NOVO.B,0.93%
Commonwealth Bank of Australia,CBA,0.86%
Siemens AG,SIE,0.84%
Total SE,FP,0.84%
Keyence Corporation,6861,0.81%
Allianz SE,ALV,0.79%
Toronto-Dominion Bank,TD,0.77%
L\'Oreal SA,OR,0.73%
GlaxoSmithKline plc,GSK,0.7%
Naspers Limited Class N,NPN,0.68%
Iberdrola SA,IBE,0.65%
Enel SpA,ENEL,0.62%
Schneider Electric SE,SU,0.62%
Air Liquide SA,AI,0.61%
Reliance Industries Limited,500325,0.6%
Canadian National Railway Company,CNR,0.59%
U.S. Dollar,Other,0.57%
China Construction Bank Corporation Class H,939,0.56%
BASF SE,BAS,0.54%
"Nintendo Co., Ltd.",7974,0.54%
adidas AG,ADS,0.53%
Hong Kong Exchanges & Clearing Ltd.,388,0.51%
Enbridge Inc.,ENB,0.5%
Bank of Nova Scotia,BNS,0.5%
Zurich Insurance Group Ltd,ZURN,0.49%
Reckitt Benckiser Group plc,RB,0.49%
NIO Inc. Sponsored ADR Class A,NIO,0.47%
Shin-Etsu Chemical Co Ltd,4063,0.47%
Tokyo Electron Ltd.,8035,0.46%
Housing Development Finance Corporation Limited,500010,0.45%
National Australia Bank Limited,NAB,0.45%
"DAIKIN INDUSTRIES, LTD.",6367,0.45%
"Daiichi Sankyo Company, Limited",4568,0.44%
Takeda Pharmaceutical Co. Ltd.,4502,0.43%
Kering SA,KER,0.42%
"FAST RETAILING CO., LTD.",9983,0.42%
Prosus N.V. Class N,PRX,0.4%
ABB Ltd.,ABBN,0.4%
"Recruit Holdings Co., Ltd.",6098,0.4%
Australia and New Zealand Banking Group Limited,ANZ,0.39%
"Murata Manufacturing Co., Ltd.",6981,0.38%
RELX PLC,REL,0.37%
Prudential plc,PRU,0.37%
Koninklijke Philips N.V.,PHIA,0.37%
Lonza Group AG,LONN,0.36%
Vestas Wind Systems A/S,VWS,0.36%
AXA SA,CS,0.36%
Compagnie Financiere Richemont SA,CFR,0.36%
Bank of Montreal,BMO,0.36%
KDDI Corporation,9433,0.35%
EssilorLuxottica SA,EL,0.34%
"Honda Motor Co., Ltd.",7267,0.33%
National Grid plc,NG,0.32%
Munich Reinsurance Company,MUV2,0.32%
Givaudan SA,GIVN,0.32%
MediaTek Inc,2454,0.31%
Danone SA,BN,0.31%
London Stock Exchange Group plc,LSE,0.3%
Wuxi Biologics (Cayman) Inc.,2269,0.3%
Orsted,ORSTED,0.3%
Intesa Sanpaolo S.p.A.,ISP,0.3%
Macquarie Group Limited,MQG,0.29%
Sika AG,SIKA,0.29%
"Chugai Pharmaceutical Co., Ltd.",4519,0.29%
ING Groep NV,INGA,0.29%
Kao Corp.,4452,0.29%
Canadian Imperial Bank of Commerce,CM,0.28%
Tata Consultancy Services Limited,532540,0.28%
LG Chem Ltd.,051910,0.27%
"Industria de Diseno Textil, S.A.",ITX,0.27%
DBS Group Holdings Ltd,D05,0.26%
CRH Plc,CRH,0.26%
NAVER Corp.,035420,0.26%
Manulife Financial Corporation,MFC,0.26%
Atlas Copco AB Class A,ATCO.A,0.26%
Compass Group PLC,CPG,0.26%
"Oriental Land Co., Ltd.",4661,0.26%
Gazprom PJSC,GAZP,0.26%
"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA,0.26%
"Samsung SDI Co., Ltd",006400,0.25%
"Alcon, Inc.",ALC,0.25%
Infosys Limited Sponsored ADR,INFY,0.24%
Deutsche Boerse AG,DB1,0.24%
Koninklijke Ahold Delhaize N.V.,AD,0.24%
Neste Corporation,NESTE,0.24%
Tesco PLC,TSCO,0.23%
Fujitsu Limited,6702,0.23%
