AGGP: IQ Enhanced Core Plus Bond US ETF
Inception Date: 2016-05-10
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	23005
Shares Outstanding: 1150000
Expense Ratio: 0.33%
Tracks This Index: IQ Enhanced Core Plus Bond U.S. Index
ETFdb.com Category: Total Bond Market
Issuer: IndexIQ
Structure: ETF
ETF Home Page: https://etfdb.com/etf/AGGP


Holding,Symbol,Weighting
iShares MBS ETF,MBB,15.17%
iShares iBoxx $ High Yield Corporate Bond ETF,HYG,13.55%
Vanguard Long-Term Corporate Bond ETF,VCLT,9.23%
Vanguard Mortgage-Backed Securities ETF,VMBS,7.61%
Vanguard Short-Term Corporate Bond ETF,VCSH,7.47%
Vanguard Intermediate-Term Corporate Bond ETF,VCIT,7.04%
SPDR Bloomberg Barclays High Yield Bond ETF,JNK,6.32%
Vanguard Short-Term Treasury ETF,VGSH,6.19%
iShares Broad USD Investment Grade Corporate Bond ETF,USIG,5.54%
Schwab Short-Term US Treasury ETF,SCHO,4.93%
Vanguard Intermediate-Term Treasury ETF,VGIT,4.6%
Xtrackers USD High Yield Corporate Bond ETF,HYLB,3.31%
Schwab Intermediate-Term US Treasury ETF,SCHR,2.47%
SPDR Portfolio Intermediate Term Corporate Bond ETF,SPIB,2.34%
SPDR Portfolio Mortgage Backed Bond ETF,SPMB,1.68%
SPDR Portfolio Long Term Corporate Bond ETF,SPLB,1.48%
Dreyfus Institutional Reserves Money Fund Institutional,DSVXX,0.47%
iShares 20+ Year Treasury Bond ETF,TLT,0.38%
SPDR Portfolio Long Term Treasury ETF,SPTL,0.08%
Vanguard Long-Term Treasury ETF,VGLT,0.07%
iShares 10-20 Year Treasury Bond ETF,TLH,0.07%
U.S. Dollar,Other,0.0%
