IVLU: iShares Edge MSCI Intl Value Factor ETF
Inception Date: 2015-06-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	567705
Shares Outstanding: 24900000
Expense Ratio: 0.3%
Tracks This Index: MSCI World ex USA Enhanced Value Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IVLU


Holding,Symbol,Weighting
Novartis AG,NOVN,3.09%
British American Tobacco p.l.c.,BATS,3.05%
Toyota Motor Corp.,7203,2.41%
Sanofi,SAN,2.19%
"Hitachi,Ltd.",6501,1.86%
Bayer AG,BAYN,1.85%
BNP Paribas SA Class A,BNP,1.32%
Rio Tinto plc,RIO,1.31%
Itochu Corporation,8001,1.29%
"Mitsubishi UFJ Financial Group, Inc.",8306,1.24%
Enel SpA,ENEL,1.19%
Mitsubishi Corporation,8058,1.18%
"Mitsui & Co.,Ltd",8031,1.13%
Banco Santander S.A.,SAN,1.11%
Daimler AG,DAI,1.02%
SoftBank Group Corp.,9984,0.99%
"Honda Motor Co., Ltd.",7267,0.95%
Total SE,FP,0.93%
"Sumitomo Mitsui Financial Group, Inc.",8316,0.91%
CK Hutchison Holdings Ltd,1,0.88%
Anglo American plc,AAL,0.87%
Volkswagen AG Pref,VOW3,0.86%
Barclays PLC,BARC,0.85%
Siemens AG,SIE,0.76%
Koninklijke Ahold Delhaize N.V.,AD,0.76%
AXA SA,CS,0.74%
Fujitsu Limited,6702,0.74%
Imperial Brands PLC,IMB,0.72%
Royal Dutch Shell Plc Class A,RDSA,0.71%
ENGIE SA.,ENGI,0.71%
ING Groep NV,INGA,0.7%
"Seven & I Holdings Co., Ltd.",3382,0.67%
Glencore plc,GLEN,0.67%
Vodafone Group Plc,VOD,0.66%
"Mizuho Financial Group, Inc.",8411,0.66%
Nokia Oyj,NOKIA,0.66%
FUJIFILM Holdings Corp,4901,0.65%
GlaxoSmithKline plc,GSK,0.65%
Compagnie de Saint-Gobain SA,SGO,0.64%
"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA,0.64%
Royal Dutch Shell Plc Class B,RDSB,0.63%
Fortescue Metals Group Ltd,FMG,0.63%
HSBC Holdings Plc,HSBA,0.62%
Fiat Chrysler Automobiles N.V.,FCA,0.61%
ArcelorMittal SA,MT,0.6%
Kyocera Corporation,6971,0.59%
Canon Inc.,7751,0.58%
Tesco PLC,TSCO,0.57%
Japan Tobacco Inc.,2914,0.56%
Bayerische Motoren Werke AG,BMW,0.56%
