FXN: First Trust Energy AlphaDEX Fund
Inception Date: 2007-05-08
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	149801
Shares Outstanding: 18900000
Expense Ratio: 0.65%
Tracks This Index: StrataQuant Energy Index
ETFdb.com Category: Energy Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FXN


Holding,Symbol,Weighting
"Enphase Energy, Inc.",ENPH,7.08%
"EOG Resources, Inc.",EOG,4.71%
Pioneer Natural Resources Company,PXD,4.48%
"SolarEdge Technologies, Inc.",SEDG,4.44%
Valero Energy Corporation,VLO,4.37%
Occidental Petroleum Corporation,OXY,4.14%
Exxon Mobil Corporation,XOM,4.1%
ConocoPhillips,COP,4.09%
"WPX Energy, Inc.",WPX,4.03%
Marathon Oil Corporation,MRO,3.97%
"ONEOK, Inc.",OKE,3.43%
Murphy Oil Corporation,MUR,3.33%
"Continental Resources, Inc.",CLR,3.32%
HollyFrontier Corporation,HFC,3.05%
"Helmerich & Payne, Inc.",HP,2.81%
"First Solar, Inc.",FSLR,2.72%
Phillips 66,PSX,2.4%
Cabot Oil & Gas Corporation,COG,2.27%
"Cheniere Energy, Inc.",LNG,2.27%
Targa Resources Corp.,TRGP,2.21%
Chevron Corporation,CVX,2.1%
Devon Energy Corporation,DVN,2.03%
Kinder Morgan Inc Class P,KMI,1.96%
"Diamondback Energy, Inc.",FANG,1.93%
Baker Hughes Company Class A,BKR,1.88%
"Williams Companies, Inc.",WMB,1.82%
NOV Inc.,NOV,1.82%
Antero Midstream Corp.,AM,1.69%
Marathon Petroleum Corporation,MPC,1.65%
Equitrans Midstream Corp.,ETRN,1.63%
EQT Corporation,EQT,1.23%
Cimarex Energy Co.,XEC,1.08%
Apache Corporation,APA,1.06%
Halliburton Company,HAL,1.06%
"Parsley Energy, Inc. Class A",PE,1.03%
Schlumberger NV,SLB,0.96%
Concho Resources Inc.,CXO,0.89%
Hess Corporation,HES,0.88%
Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,MISXX,0.09%
U.S. Dollar,Other,0.0%
